chr	start	stop	extra
15	25085384	25085477	"gene_id ""SNORD116-18""; transcript_id """"; db_xref ""GeneID:100033430""; db_xref ""HGNC:HGNC:33084""; description ""small nucleolar RNA, C/D box 116-18""; gbkey ""Gene""; gene ""SNORD116-18""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-18""; "
15	25086526	25086619	"gene_id ""SNORD116-19""; transcript_id """"; db_xref ""GeneID:727708""; db_xref ""HGNC:HGNC:33085""; description ""small nucleolar RNA, C/D box 116-19""; gbkey ""Gene""; gene ""SNORD116-19""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-19""; "
15	25087661	25087754	"gene_id ""SNORD116-20""; transcript_id """"; db_xref ""GeneID:100033431""; db_xref ""HGNC:HGNC:33086""; description ""small nucleolar RNA, C/D box 116-20""; gbkey ""Gene""; gene ""SNORD116-20""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-20""; "
15	25088803	25088896	"gene_id ""SNORD116-21""; transcript_id """"; db_xref ""GeneID:100033432""; db_xref ""HGNC:HGNC:33087""; description ""small nucleolar RNA, C/D box 116-21""; gbkey ""Gene""; gene ""SNORD116-21""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-21""; "
15	25089922	25090015	"gene_id ""SNORD116-22""; transcript_id """"; db_xref ""GeneID:100033433""; db_xref ""HGNC:HGNC:33088""; description ""small nucleolar RNA, C/D box 116-22""; gbkey ""Gene""; gene ""SNORD116-22""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-22""; "
15	25091785	25091878	"gene_id ""SNORD116-23""; transcript_id """"; db_xref ""GeneID:100033434""; db_xref ""HGNC:HGNC:33089""; description ""small nucleolar RNA, C/D box 116-23""; gbkey ""Gene""; gene ""SNORD116-23""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-23""; "
15	25094036	25094129	"gene_id ""SNORD116-24""; transcript_id """"; db_xref ""GeneID:100033435""; db_xref ""HGNC:HGNC:33090""; description ""small nucleolar RNA, C/D box 116-24""; gbkey ""Gene""; gene ""SNORD116-24""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-24""; "
15	25097662	25097755	"gene_id ""SNORD116-25""; transcript_id """"; db_xref ""GeneID:100033436""; db_xref ""HGNC:HGNC:33091""; description ""small nucleolar RNA, C/D box 116-25""; gbkey ""Gene""; gene ""SNORD116-25""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-25""; "
15	25099498	25099595	"gene_id ""SNORD116-26""; transcript_id """"; db_xref ""GeneID:100033438""; db_xref ""HGNC:HGNC:33092""; description ""small nucleolar RNA, C/D box 116-26""; gbkey ""Gene""; gene ""SNORD116-26""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-26""; "
15	25101574	25101667	"gene_id ""SNORD116-27""; transcript_id """"; db_xref ""GeneID:100033439""; db_xref ""HGNC:HGNC:33093""; description ""small nucleolar RNA, C/D box 116-27""; gbkey ""Gene""; gene ""SNORD116-27""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-27""; "
15	25104641	25104733	"gene_id ""SNORD116-28""; transcript_id """"; db_xref ""GeneID:100033820""; db_xref ""HGNC:HGNC:33347""; description ""small nucleolar RNA, C/D box 116-28""; gbkey ""Gene""; gene ""SNORD116-28""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-28""; "
15	25106520	25106604	"gene_id ""SNORD116-29""; transcript_id """"; db_xref ""GeneID:100033821""; db_xref ""HGNC:HGNC:33348""; description ""small nucleolar RNA, C/D box 116-29""; gbkey ""Gene""; gene ""SNORD116-29""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-29""; "
15	25108268	25108352	"gene_id ""SNORD116-30""; transcript_id """"; db_xref ""GeneID:100873856""; db_xref ""HGNC:HGNC:42797""; description ""small nucleolar RNA, C/D box 116-30""; gbkey ""Gene""; gene ""SNORD116-30""; gene_biotype ""snoRNA""; gene_synonym ""HBII-85-30""; "
15	25170723	25170804	"gene_id ""SNORD115-1""; transcript_id """"; db_xref ""GeneID:338433""; db_xref ""HGNC:HGNC:33020""; db_xref ""MIM:609837""; description ""small nucleolar RNA, C/D box 115-1""; gbkey ""Gene""; gene ""SNORD115-1""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-1""; gene_synonym ""RNHBII52""; "
15	25172635	25172716	"gene_id ""SNORD115-2""; transcript_id """"; db_xref ""GeneID:100033437""; db_xref ""HGNC:HGNC:33021""; description ""small nucleolar RNA, C/D box 115-2""; gbkey ""Gene""; gene ""SNORD115-2""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-2""; "
15	25174927	25175008	"gene_id ""SNORD115-3""; transcript_id """"; db_xref ""GeneID:100033440""; db_xref ""HGNC:HGNC:33022""; description ""small nucleolar RNA, C/D box 115-3""; gbkey ""Gene""; gene ""SNORD115-3""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-3""; "
15	25176832	25176913	"gene_id ""SNORD115-4""; transcript_id """"; db_xref ""GeneID:100033441""; db_xref ""HGNC:HGNC:33023""; description ""small nucleolar RNA, C/D box 115-4""; gbkey ""Gene""; gene ""SNORD115-4""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-4""; "
15	25178738	25178819	"gene_id ""SNORD115-5""; transcript_id """"; db_xref ""GeneID:100033442""; db_xref ""HGNC:HGNC:33024""; description ""small nucleolar RNA, C/D box 115-5""; gbkey ""Gene""; gene ""SNORD115-5""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-5""; "
15	25180497	25180578	"gene_id ""SNORD115-6""; transcript_id """"; db_xref ""GeneID:100033443""; db_xref ""HGNC:HGNC:33025""; description ""small nucleolar RNA, C/D box 115-6""; gbkey ""Gene""; gene ""SNORD115-6""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-6""; "
15	25182385	25182466	"gene_id ""SNORD115-7""; transcript_id """"; db_xref ""GeneID:100033444""; db_xref ""HGNC:HGNC:33026""; description ""small nucleolar RNA, C/D box 115-7""; gbkey ""Gene""; gene ""SNORD115-7""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-7""; "
15	25184306	25184387	"gene_id ""SNORD115-8""; transcript_id """"; db_xref ""GeneID:100033445""; db_xref ""HGNC:HGNC:33027""; description ""small nucleolar RNA, C/D box 115-8""; gbkey ""Gene""; gene ""SNORD115-8""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-8""; "
15	25185631	25185712	"gene_id ""SNORD115-9""; transcript_id """"; db_xref ""GeneID:100033446""; db_xref ""HGNC:HGNC:33028""; description ""small nucleolar RNA, C/D box 115-9""; gbkey ""Gene""; gene ""SNORD115-9""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-9""; "
15	25187536	25187616	"gene_id ""SNORD115-10""; transcript_id """"; db_xref ""GeneID:100033447""; db_xref ""HGNC:HGNC:33029""; description ""small nucleolar RNA, C/D box 115-10""; gbkey ""Gene""; gene ""SNORD115-10""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-10""; "
15	25189414	25189495	"gene_id ""SNORD115-11""; transcript_id """"; db_xref ""GeneID:100033448""; db_xref ""HGNC:HGNC:33030""; description ""small nucleolar RNA, C/D box 115-11""; gbkey ""Gene""; gene ""SNORD115-11""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-11""; "
15	25191416	25191497	"gene_id ""SNORD115-12""; transcript_id """"; db_xref ""GeneID:100033449""; db_xref ""HGNC:HGNC:33031""; description ""small nucleolar RNA, C/D box 115-12""; gbkey ""Gene""; gene ""SNORD115-12""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-12""; "
15	25193321	25193402	"gene_id ""SNORD115-13""; transcript_id """"; db_xref ""GeneID:100033450""; db_xref ""HGNC:HGNC:33032""; description ""small nucleolar RNA, C/D box 115-13""; gbkey ""Gene""; gene ""SNORD115-13""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-13""; "
15	25194921	25195001	"gene_id ""SNORD115-14""; transcript_id """"; db_xref ""GeneID:100033451""; db_xref ""HGNC:HGNC:33033""; description ""small nucleolar RNA, C/D box 115-14""; gbkey ""Gene""; gene ""SNORD115-14""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-14""; "
15	25197576	25197656	"gene_id ""SNORD115-15""; transcript_id """"; db_xref ""GeneID:100033453""; db_xref ""HGNC:HGNC:33034""; description ""small nucleolar RNA, C/D box 115-15""; gbkey ""Gene""; gene ""SNORD115-15""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-15""; "
15	25199448	25199529	"gene_id ""SNORD115-16""; transcript_id """"; db_xref ""GeneID:100033454""; db_xref ""HGNC:HGNC:33035""; description ""small nucleolar RNA, C/D box 115-16""; gbkey ""Gene""; gene ""SNORD115-16""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-16""; "
15	25201323	25201404	"gene_id ""SNORD115-17""; transcript_id """"; db_xref ""GeneID:100033455""; db_xref ""HGNC:HGNC:33036""; description ""small nucleolar RNA, C/D box 115-17""; gbkey ""Gene""; gene ""SNORD115-17""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-17""; "
15	25203227	25203308	"gene_id ""SNORD115-18""; transcript_id """"; db_xref ""GeneID:100033456""; db_xref ""HGNC:HGNC:33037""; description ""small nucleolar RNA, C/D box 115-18""; gbkey ""Gene""; gene ""SNORD115-18""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-18""; "
15	25204357	25204438	"gene_id ""SNORD115-19""; transcript_id """"; db_xref ""GeneID:100033458""; db_xref ""HGNC:HGNC:33038""; description ""small nucleolar RNA, C/D box 115-19""; gbkey ""Gene""; gene ""SNORD115-19""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-19""; "
15	25206262	25206343	"gene_id ""SNORD115-20""; transcript_id """"; db_xref ""GeneID:100033460""; db_xref ""HGNC:HGNC:33039""; description ""small nucleolar RNA, C/D box 115-20""; gbkey ""Gene""; gene ""SNORD115-20""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-20""; "
15	25208083	25208163	"gene_id ""SNORD115-21""; transcript_id """"; db_xref ""GeneID:100033603""; db_xref ""HGNC:HGNC:33040""; description ""small nucleolar RNA, C/D box 115-21""; gbkey ""Gene""; gene ""SNORD115-21""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-21""; "
15	25209918	25209999	"gene_id ""SNORD115-22""; transcript_id """"; db_xref ""GeneID:100033799""; db_xref ""HGNC:HGNC:33041""; description ""small nucleolar RNA, C/D box 115-22""; gbkey ""Gene""; gene ""SNORD115-22""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-22""; "
15	25211796	25211877	"gene_id ""SNORD115-23""; transcript_id """"; db_xref ""GeneID:100033800""; db_xref ""HGNC:HGNC:33042""; description ""small nucleolar RNA, C/D box 115-23""; gbkey ""Gene""; gene ""SNORD115-23""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-23""; "
15	25213659	25213729	"gene_id ""SNORD115-24""; transcript_id """"; db_xref ""GeneID:100036563""; db_xref ""HGNC:HGNC:33043""; description ""small nucleolar RNA, C/D box 115-24""; gbkey ""Gene""; gene ""SNORD115-24""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-24""; "
15	25215541	25215622	"gene_id ""SNORD115-25""; transcript_id """"; db_xref ""GeneID:100033801""; db_xref ""HGNC:HGNC:33044""; description ""small nucleolar RNA, C/D box 115-25""; gbkey ""Gene""; gene ""SNORD115-25""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-25""; "
15	25218617	25218698	"gene_id ""SNORD115-26""; transcript_id """"; db_xref ""GeneID:100033802""; db_xref ""HGNC:HGNC:33045""; description ""small nucleolar RNA, C/D box 115-26""; gbkey ""Gene""; gene ""SNORD115-26""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-26""; "
15	25220503	25220578	"gene_id ""SNORD115-27""; transcript_id """"; db_xref ""GeneID:100036564""; db_xref ""HGNC:HGNC:33046""; description ""small nucleolar RNA, C/D box 115-27""; gbkey ""Gene""; gene ""SNORD115-27""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-27""; "
15	25222354	25222427	"gene_id ""SNORD115-28""; transcript_id """"; db_xref ""GeneID:100036565""; db_xref ""HGNC:HGNC:33047""; description ""small nucleolar RNA, C/D box 115-28""; gbkey ""Gene""; gene ""SNORD115-28""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-28""; "
15	25223246	25223327	"gene_id ""SNORD115-29""; transcript_id """"; db_xref ""GeneID:100033803""; db_xref ""HGNC:HGNC:33048""; description ""small nucleolar RNA, C/D box 115-29""; gbkey ""Gene""; gene ""SNORD115-29""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-29""; "
15	25225203	25225284	"gene_id ""SNORD115-30""; transcript_id """"; db_xref ""GeneID:100033804""; db_xref ""HGNC:HGNC:33049""; description ""small nucleolar RNA, C/D box 115-30""; gbkey ""Gene""; gene ""SNORD115-30""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-30""; "
15	25227109	25227190	"gene_id ""SNORD115-31""; transcript_id """"; db_xref ""GeneID:100033805""; db_xref ""HGNC:HGNC:33050""; description ""small nucleolar RNA, C/D box 115-31""; gbkey ""Gene""; gene ""SNORD115-31""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-31""; "
15	25228967	25229048	"gene_id ""SNORD115-32""; transcript_id """"; db_xref ""GeneID:100033806""; db_xref ""HGNC:HGNC:33051""; description ""small nucleolar RNA, C/D box 115-32""; gbkey ""Gene""; gene ""SNORD115-32""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-32""; "
15	25230838	25230919	"gene_id ""SNORD115-33""; transcript_id """"; db_xref ""GeneID:100033807""; db_xref ""HGNC:HGNC:33052""; description ""small nucleolar RNA, C/D box 115-33""; gbkey ""Gene""; gene ""SNORD115-33""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-33""; "
15	25232387	25232468	"gene_id ""SNORD115-34""; transcript_id """"; db_xref ""GeneID:100033808""; db_xref ""HGNC:HGNC:33053""; description ""small nucleolar RNA, C/D box 115-34""; gbkey ""Gene""; gene ""SNORD115-34""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-34""; "
15	25234247	25234328	"gene_id ""SNORD115-35""; transcript_id """"; db_xref ""GeneID:100033809""; db_xref ""HGNC:HGNC:33054""; description ""small nucleolar RNA, C/D box 115-35""; gbkey ""Gene""; gene ""SNORD115-35""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-35""; "
15	25236085	25236166	"gene_id ""SNORD115-36""; transcript_id """"; db_xref ""GeneID:100033810""; db_xref ""HGNC:HGNC:33055""; description ""small nucleolar RNA, C/D box 115-36""; gbkey ""Gene""; gene ""SNORD115-36""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-36""; "
15	25237986	25238067	"gene_id ""SNORD115-37""; transcript_id """"; db_xref ""GeneID:100033811""; db_xref ""HGNC:HGNC:33056""; description ""small nucleolar RNA, C/D box 115-37""; gbkey ""Gene""; gene ""SNORD115-37""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-37""; "
15	25239838	25239919	"gene_id ""SNORD115-38""; transcript_id """"; db_xref ""GeneID:100033812""; db_xref ""HGNC:HGNC:33057""; description ""small nucleolar RNA, C/D box 115-38""; gbkey ""Gene""; gene ""SNORD115-38""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-38""; "
15	25241746	25241827	"gene_id ""SNORD115-39""; transcript_id """"; db_xref ""GeneID:100033813""; db_xref ""HGNC:HGNC:33058""; description ""small nucleolar RNA, C/D box 115-39""; gbkey ""Gene""; gene ""SNORD115-39""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-39""; "
15	25243614	25243695	"gene_id ""SNORD115-40""; transcript_id """"; db_xref ""GeneID:100033814""; db_xref ""HGNC:HGNC:33059""; description ""small nucleolar RNA, C/D box 115-40""; gbkey ""Gene""; gene ""SNORD115-40""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-40""; "
15	25245478	25245559	"gene_id ""SNORD115-41""; transcript_id """"; db_xref ""GeneID:100033815""; db_xref ""HGNC:HGNC:33060""; description ""small nucleolar RNA, C/D box 115-41""; gbkey ""Gene""; gene ""SNORD115-41""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-41""; "
15	25247345	25247426	"gene_id ""SNORD115-42""; transcript_id """"; db_xref ""GeneID:100033816""; db_xref ""HGNC:HGNC:33061""; description ""small nucleolar RNA, C/D box 115-42""; gbkey ""Gene""; gene ""SNORD115-42""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-42""; "
15	25249198	25249279	"gene_id ""SNORD115-43""; transcript_id """"; db_xref ""GeneID:100033817""; db_xref ""HGNC:HGNC:33062""; description ""small nucleolar RNA, C/D box 115-43""; gbkey ""Gene""; gene ""SNORD115-43""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-43""; "
15	25250859	25250940	"gene_id ""SNORD115-44""; transcript_id """"; db_xref ""GeneID:100033818""; db_xref ""HGNC:HGNC:33063""; description ""small nucleolar RNA, C/D box 115-44""; gbkey ""Gene""; gene ""SNORD115-44""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-44""; "
15	25264527	25264579	"gene_id ""SNORD115-45""; transcript_id """"; db_xref ""GeneID:100036566""; db_xref ""HGNC:HGNC:33064""; description ""small nucleolar RNA, C/D box 115-45""; gbkey ""Gene""; gene ""SNORD115-45""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-45""; gene_synonym ""SNORD115-48""; "
15	25266591	25266661	"gene_id ""SNORD115-46""; transcript_id """"; db_xref ""GeneID:100873857""; db_xref ""HGNC:HGNC:42798""; description ""small nucleolar RNA, C/D box 115-46""; gbkey ""Gene""; gene ""SNORD115-46""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-46""; "
15	25268517	25268549	"gene_id ""SNORD115-47""; transcript_id """"; db_xref ""GeneID:100036567""; db_xref ""HGNC:HGNC:33065""; description ""small nucleolar RNA, C/D box 115-47""; gbkey ""Gene""; gene ""SNORD115-47""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-46""; gene_synonym ""HBII-52-47""; "
15	25269783	25269858	"gene_id ""SNORD115-48""; transcript_id """"; db_xref ""GeneID:100033822""; db_xref ""HGNC:HGNC:33343""; description ""small nucleolar RNA, C/D box 115-48""; gbkey ""Gene""; gene ""SNORD115-48""; gene_biotype ""snoRNA""; gene_synonym ""HBII-52-48""; "
15	25278343	25278409	"gene_id ""SNORD109B""; transcript_id """"; db_xref ""GeneID:338429""; db_xref ""HGNC:HGNC:32774""; description ""small nucleolar RNA, C/D box 109B""; gbkey ""Gene""; gene ""SNORD109B""; gene_biotype ""snoRNA""; gene_synonym ""HBII-438B""; "
15	26971181	27541984	"gene_id ""GABRG3""; transcript_id """"; db_xref ""GeneID:2567""; db_xref ""HGNC:HGNC:4088""; db_xref ""MIM:600233""; description ""gamma-aminobutyric acid type A receptor subunit gamma3""; gbkey ""Gene""; gene ""GABRG3""; gene_biotype ""protein_coding""; "
15	28347851	28358084	"gene_id ""LOC645202""; transcript_id """"; db_xref ""GeneID:645202""; description ""golgin A6 family-like""; gbkey ""Gene""; gene ""LOC645202""; gene_biotype ""protein_coding""; "
15	28553568	28563779	"gene_id ""LOC100132202""; transcript_id """"; db_xref ""GeneID:100132202""; description ""golgin subfamily A member 6-like protein 22""; gbkey ""Gene""; gene ""LOC100132202""; gene_biotype ""protein_coding""; "
15	28841832	28848644	"gene_id ""GOLGA6L7""; transcript_id """"; db_xref ""GeneID:728310""; db_xref ""HGNC:HGNC:37442""; description ""golgin A6 family like 7""; gbkey ""Gene""; gene ""GOLGA6L7""; gene_biotype ""protein_coding""; gene_synonym ""GOLGA6L7P""; "
15	29264989	29269822	"gene_id ""NSMCE3""; transcript_id """"; db_xref ""GeneID:56160""; db_xref ""HGNC:HGNC:7677""; db_xref ""MIM:608243""; description ""NSE3 homolog, SMC5-SMC6 complex component""; gbkey ""Gene""; gene ""NSMCE3""; gene_biotype ""protein_coding""; gene_synonym ""HCA4""; gene_synonym ""LICS""; gene_synonym ""MAGEG1""; gene_synonym ""MAGEL3""; gene_synonym ""NDNL2""; gene_synonym ""NSE3""; "
15	30400562	30414260	"gene_id ""GOLGA8R""; transcript_id """"; db_xref ""GeneID:101059918""; db_xref ""HGNC:HGNC:44407""; description ""golgin A8 family member R""; gbkey ""Gene""; gene ""GOLGA8R""; gene_biotype ""protein_coding""; "
15	30552050	30565684	"gene_id ""GOLGA8Q""; transcript_id """"; db_xref ""GeneID:727909""; db_xref ""HGNC:HGNC:44408""; description ""golgin A8 family member Q""; gbkey ""Gene""; gene ""GOLGA8Q""; gene_biotype ""protein_coding""; "
15	30604028	30617752	"gene_id ""GOLGA8H""; transcript_id """"; db_xref ""GeneID:728498""; db_xref ""HGNC:HGNC:37443""; description ""golgin A8 family member H""; gbkey ""Gene""; gene ""GOLGA8H""; gene_biotype ""protein_coding""; gene_synonym ""GOLGA6L11""; "
15	30626128	30649229	"gene_id ""ARHGAP11B""; transcript_id """"; db_xref ""GeneID:89839""; db_xref ""HGNC:HGNC:15782""; db_xref ""MIM:616310""; description ""Rho GTPase activating protein 11B""; gbkey ""Gene""; gene ""ARHGAP11B""; gene_biotype ""protein_coding""; gene_synonym ""B'-T""; gene_synonym ""FAM7B1""; gene_synonym ""GAP (1-8)""; "
15	31001065	31161160	"gene_id ""TRPM1""; transcript_id """"; db_xref ""GeneID:4308""; db_xref ""HGNC:HGNC:7146""; db_xref ""MIM:603576""; description ""transient receptor potential cation channel subfamily M member 1""; gbkey ""Gene""; gene ""TRPM1""; gene_biotype ""protein_coding""; gene_synonym ""CSNB1C""; gene_synonym ""LTRPC1""; gene_synonym ""MLSN1""; "
